,market,code,liutongguben,province,industry,updated_date,ipo_date,zongguben,guojiagu,faqirenfarengu,farengu,bgu,hgu,zhigonggu,zongzichan,liudongzichan,gudingzichan,wuxingzichan,gudongrenshu,liudongfuzhai,changqifuzhai,zibengongjijin,jingzichan,zhuyingshouru,zhuyinglirun,yingshouzhangkuan,yingyelirun,touzishouyu,jingyingxianjinliu,zongxianjinliu,cunhuo,lirunzonghe,shuihoulirun,jinglirun,weifenpeilirun,meigujingzichan,baoliu2
15341,1,601099,6816316250.0,27,1,20210610,20071228,6816316250.0,1821210000.0,983470468.75,3285525312.5,0.0,0.0,0.0,227098020000.0,0.0,2363475000.0,459780000.0,350103.0,0.0,539181992.1875,27977252500.0,96029150000.0,1272792968.75,0.0,0.0,-859965000.0,1956968906.25,-3666848750.0,-8548286250.0,0.0,81464003.90625,34715000.0,46745000.0,-10489386250.0,1.409999966621399,3.0
15342,1,601100,1305360000.0,26,26,20210427,20111028,1305360000.0,1273010000.0,3472424375.0,13687138750.0,0.0,0.0,6000.000238418579,117030820000.0,86787910000.0,24735120000.0,2756475000.0,60612.0,27362330000.0,390155000.0,14107076250.0,80861580000.0,28566402500.0,16843397500.0,13668748750.0,9352352500.0,35858999.0234375,3102105000.0,8771190000.0,11618756250.0,9375313125.0,7841556250.0,7831265000.0,48963100000.0,0.0,3.0
15343,1,601101,1199998281.25,7,20,20210427,20100331,1199998281.25,1101010000.0,249893496.09375,9168457500.0,0.0,0.0,1400.0000059604645,251948800000.0,37011172500.0,77508090000.0,103086320000.0,41344.0,50700980000.0,35951475000.0,33223852500.0,78559225000.0,13728000000.0,6838693125.0,1654147031.25,3574257812.5,0.0,6293275000.0,14465815000.0,1637047031.25,3479960000.0,2357867031.25,1716718906.25,20859118750.0,0.0,3.0
15344,1,601106,6857783125.0,1,26,20210430,20100209,6857783125.0,1273010000.0,338424882.8125,31829855000.0,0.0,0.0,0.0,341567520000.0,231067380000.0,63732820000.0,14699023750.0,286425.0,148611200000.0,1216813984.375,96181710000.0,111733640000.0,36512170000.0,31799812500.0,41546810000.0,549256992.1875,25999.999046325684,-9870386250.0,-5307271250.0,42854665000.0,570568984.375,390406015.625,374471992.1875,-54542460000.0,0.0,3.0
15345,1,601107,2162740000.0,23,6,20210521,20090727,3058060000.0,1511010000.0,-2691652500.0,6285273750.0,0.0,895320000.0,0.0,406588400000.0,90176710000.0,5723900000.0,276398480000.0,51212.0,70877560000.0,10257911250.0,18506372500.0,158505120000.0,14206873750.0,7942192500.0,2996776875.0,4147023125.0,110685000.0,4290435000.0,839974062.5,26707380000.0,4219962187.5,3380773750.0,3129888125.0,47128340000.0,0.0,3.0
15346,1,601108,3589009375.0,28,1,20210702,20171024,3589009375.0,1821210000.0,1936719375.0,0.0,0.0,0.0,1199.9999731779099,955544960000.0,0.0,3170988125.0,3761385000.0,167257.0,0.0,92657998.046875,82661105000.0,233757600000.0,13309461250.0,0.0,0.0,5223864062.5,5407761250.0,29367815000.0,5874321250.0,0.0,5220150000.0,4468426875.0,4467871875.0,67394405000.0,6.376999855041504,3.0
15347,1,601111,9962131875.0,7,8,20210602,20060818,14524815000.0,1509100000.0,-48052100000.0,172557580000.0,0.0,4562683437.5,-4499.99988079071,2883840640000.0,247189360000.0,861999840000.0,35820010000.0,152624.0,872632880000.0,59759270000.0,262708400000.0,714640080000.0,145806780000.0,192412980000.0,38988880000.0,-86580940000.0,-10476730000.0,-12542960000.0,33299040000.0,24529870000.0,-86380090000.0,-69470500000.0,-62077900000.0,197756480000.0,0.0,3.0
15348,1,601113,907682265.625,28,27,20210508,20110509,1141481093.75,1247050000.0,269801699.21875,18763886250.0,0.0,0.0,799.9999821186066,72911155000.0,38293735000.0,19671581250.0,1933555000.0,15240.0,20396498750.0,1242630937.5,39702440000.0,43355535000.0,23692605000.0,16766961250.0,11368665000.0,898438984.375,-52999.99713897705,-766125937.5,-2030640000.0,12545765000.0,1219394062.5,868826953.125,875387968.75,-8599361250.0,0.0,3.0
15349,1,601116,410758789.0625,28,12,20210428,20110302,547678398.4375,1711300000.0,754408984.375,13572680000.0,0.0,0.0,0.0,50214080000.0,33256935000.0,9514953125.0,939080937.5,26029.0,14254840000.0,0.0,19893262500.0,31676735000.0,11113656250.0,8454253125.0,138487998.046875,367128007.8125,3042000.1220703125,1543522031.25,1397952968.75,3222025000.0,366465000.0,269056015.625,269056015.625,4849859062.5,0.0,3.0
15350,1,601117,4933000000.0,7,21,20210508,20100107,4933000000.0,1401990000.0,5296956250.0,133674950000.0,0.0,0.0,1599.9999642372131,1426860000000.0,1116472400000.0,112003010000.0,28454622500.0,109410.0,921593600000.0,36474525000.0,58945770000.0,386849560000.0,249343920000.0,227244440000.0,185103240000.0,10248531875.0,855698046.875,-21532922500.0,-10004488125.0,44871450000.0,10265777500.0,8290543750.0,8161236250.0,239275480000.0,7.235000133514404,3.0
15351,1,601118,4279427812.5,30,19,20210615,20110107,4279427812.5,1248990000.0,-1557800468.75,28687930000.0,0.0,0.0,0.0,169956580000.0,60837500000.0,20467431250.0,3491148125.0,108277.0,26790685000.0,3711143125.0,50498845000.0,97414730000.0,31778680000.0,29302420000.0,6099645000.0,-303178007.8125,402188984.375,-4722173125.0,-6736271250.0,17234887500.0,-273912988.28125,-336312968.75,-351065000.0,-150245000.0,0.0,3.0
15352,1,601126,813172031.25,7,43,20210429,20101231,813172031.25,1276100000.0,-610493906.25,3361167500.0,0.0,0.0,0.0,69985025000.0,61100195000.0,3956146875.0,1565375000.0,38583.0,26882252500.0,18810000.0,13191181250.0,42678730000.0,8066900000.0,5068045000.0,9248088125.0,1116996015.625,-217000.00762939453,1771921093.75,713868046.875,11795395000.0,1142032031.25,931048046.875,931919062.5,18372400000.0,0.0,3.0
15353,1,601127,974283906.25,25,7,20210630,20160615,1358033750.0,1275050000.0,-4942193437.5,23850402500.0,0.0,0.0,-4199.9998688697815,251473800000.0,85486490000.0,74503520000.0,40961315000.0,48227.0,154816110000.0,3848264062.5,35652980000.0,47965670000.0,32885675000.0,31941460000.0,3997471250.0,-5929028125.0,-341776992.1875,-2614401875.0,-3159880000.0,22000667500.0,-5911238125.0,-6037351250.0,-5325030000.0,-3246665000.0,3.628999948501587,3.0
